degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,reason,selected_origins,evaluated_rollout_rows,state_metric_rows,alert_metric_rows,policy_metric_rows,example_rows,backtest_row_rows,raw_panel_rows,rebuilt_state_rows,rebuilt_sequence_rows,raw_affected_rows,raw_affected_cells,affected_sequence_rows,affected_sequence_cells,affected_selected_window_rows,affected_selected_window_cells,operation_types,raw_variable_columns
pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,evaluated,20260612.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,1621779,19295589,907778,3641286,12962,72798,random_value_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,evaluated,20260613.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,1621739,19291455,908048,3643603,12976,72671,random_value_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,evaluated,20260614.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,1621592,19296402,907983,3641390,12966,73008,random_value_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,temporal_blocks_1m_rate_10,temporal_block_missingness,core,evaluated,20260612.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,10769,252105,4629,17166,32,149,temporal_block_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,temporal_blocks_1m_rate_10,temporal_block_missingness,core,evaluated,20260613.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,10515,247721,4495,16568,34,165,temporal_block_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,temporal_blocks_1m_rate_10,temporal_block_missingness,core,evaluated,20260614.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,10742,254097,4666,17438,30,139,temporal_block_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,temporal_blocks_3m_rate_10,temporal_block_missingness,core,evaluated,20260612.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,15501,365277,7021,30361,67,363,temporal_block_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,temporal_blocks_3m_rate_10,temporal_block_missingness,core,evaluated,20260613.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,15256,359217,6863,29707,63,369,temporal_block_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,temporal_blocks_3m_rate_10,temporal_block_missingness,core,evaluated,20260614.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,15545,370507,7128,30950,58,334,temporal_block_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,temporal_blocks_6m_rate_25,temporal_block_missingness,core,evaluated,20260612.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,48945,1175335,22051,98982,276,1669,temporal_block_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,temporal_blocks_6m_rate_25,temporal_block_missingness,core,evaluated,20260613.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,48710,1174824,22380,101206,429,2541,temporal_block_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
pipe_grud_raw_predictor_recomputed_degradation_v0,temporal_blocks_6m_rate_25,temporal_block_missingness,core,evaluated,20260614.0,True,True,True,,6145,18435,66,12,30,180,18435,3390728,1626672,986674,48905,1184566,22267,101580,416,2591,temporal_block_dropout,"mean_chlorophyll_a_ugL,std_chlorophyll_a_ugL,min_chlorophyll_a_ugL,max_chlorophyll_a_ugL,n_obs_chlorophyll_a_ugL,n_bad_chlorophyll_a_ugL,qc_ok_rate_chlorophyll_a_ugL,log_chlorophyll_a,risk_chla,mean_TP_ugL,std_TP_ugL,min_TP_ugL,max_TP_ugL,n_obs_TP_ugL,n_bad_TP_ugL,qc_ok_rate_TP_ugL,log_TP,TN_TP_ratio,mean_TN_ugL,std_TN_ugL,min_TN_ugL,max_TN_ugL,n_obs_TN_ugL,n_bad_TN_ugL,qc_ok_rate_TN_ugL,log_TN,mean_DO_mgL,std_DO_mgL,min_DO_mgL,max_DO_mgL,n_obs_DO_mgL,n_bad_DO_mgL,qc_ok_rate_DO_mgL,mean_pH,std_pH,min_pH,max_pH,n_obs_pH,n_bad_pH,qc_ok_rate_pH,mean_turbidity_NTU,std_turbidity_NTU,min_turbidity_NTU,max_turbidity_NTU,n_obs_turbidity_NTU,n_bad_turbidity_NTU,qc_ok_rate_turbidity_NTU,mean_temperature_C,std_temperature_C,min_temperature_C,max_temperature_C,n_obs_temperature_C,n_bad_temperature_C,qc_ok_rate_temperature_C,mean_secchi_depth_m,std_secchi_depth_m,min_secchi_depth_m,max_secchi_depth_m,n_obs_secchi_depth_m,n_bad_secchi_depth_m,qc_ok_rate_secchi_depth_m"
